t,p_1,p_2,mob_A,imm_A,diss_A,seal_A,mob_B,imm_B,diss_B,seal_B,M_C,total_CO2_mass
267600,111516,105255,0.000595418,0,0.003709911,0.000688471,3.43E-17,0,0.001596342,2.33E-05,0.853393362,0.009331
268200,111515,105255,0.00059273,0,0.00371522,0.000690359,3.43E-17,0,0.00159528,2.34E-05,0.851480227,0.009331
268800,111513,105255,0.000590118,0,0.003720476,0.000692246,3.43E-17,0,0.001594236,2.34E-05,0.849560678,0.009331
269400,111512,105255,0.000587583,0,0.003725611,0.000694133,3.43E-17,0,0.001593181,2.34E-05,0.847666525,0.009331
270000,111511,105255,0.000585078,0,0.00373071,0.000696021,3.43E-17,0,0.00159213,2.34E-05,0.845800181,0.009331
270600,111510,105255,0.000582568,0,0.003735853,0.000697908,3.43E-17,0,0.001591099,2.34E-05,0.84394519,0.009331
271200,111508,105255,0.000580045,0,0.00374099,0.000699795,3.43E-17,0,0.001590053,2.34E-05,0.842111846,0.009332
271800,111507,105255,0.000577518,0,0.003746121,0.000701682,3.43E-17,0,0.001589008,2.34E-05,0.840342536,0.009332
272400,111506,105255,0.000574965,0,0.003751318,0.000703569,3.43E-17,0,0.001587981,2.34E-05,0.838619055,0.009332
273000,111505,105255,0.000572295,0,0.003756555,0.000705458,3.43E-17,0,0.00158694,2.34E-05,0.836932065,0.009332
273600,111504,105255,0.000569664,0,0.003761789,0.000707346,3.43E-17,0,0.001585903,2.35E-05,0.835323649,0.009332
274200,111503,105255,0.000567029,0,0.003767038,0.000709233,3.43E-17,0,0.001584871,2.35E-05,0.833761822,0.009332
274800,111502,105255,0.00056438,0,0.003772288,0.00071112,3.43E-17,0,0.001583835,2.35E-05,0.832224639,0.009332
275400,111500,105255,0.000561701,0,0.003777598,0.000713007,3.43E-17,0,0.001582819,2.35E-05,0.830700817,0.009333
276000,111499,105255,0.000558904,0,0.003782931,0.000714894,3.43E-17,0,0.001581782,2.35E-05,0.829176477,0.009333
276600,111498,105255,0.000556224,0,0.003788206,0.000716732,3.43E-17,0,0.001580767,2.35E-05,0.82766679,0.009333
277200,111496,105255,0.000553565,0,0.003793442,0.000718545,3.43E-17,0,0.001579743,2.36E-05,0.826214047,0.009333
277800,111495,105255,0.000550894,0,0.003798694,0.00072036,3.43E-17,0,0.001578729,2.36E-05,0.824825392,0.009333
278400,111493,105255,0.000548201,0,0.003803971,0.000722175,3.43E-17,0,0.00157772,2.36E-05,0.823495636,0.009333
279000,111492,105255,0.000545663,0,0.003809077,0.000723992,3.43E-17,0,0.001576704,2.36E-05,0.822235545,0.009333
279600,111491,105255,0.000543137,0,0.003814179,0.00072581,3.43E-17,0,0.001575698,2.36E-05,0.821050511,0.009334
280200,111489,105255,0.000540574,0,0.003819291,0.000727628,3.43E-17,0,0.0015747,2.37E-05,0.819917725,0.009334
280800,111488,105255,0.000538073,0,0.003824348,0.000729447,3.43E-17,0,0.001573694,2.37E-05,0.818835034,0.009334
281400,111486,105255,0.000535543,0,0.003829422,0.000731265,3.43E-17,0,0.001572696,2.37E-05,0.817763497,0.009334
282000,111485,105255,0.000532994,0,0.003834493,0.000733085,3.43E-17,0,0.001571688,2.37E-05,0.816707231,0.009334
282600,111483,105255,0.000530415,0,0.003839631,0.000734905,3.43E-17,0,0.001570703,2.38E-05,0.815685071,0.009334
283200,111482,105255,0.000527738,0,0.003844787,0.000736725,3.43E-17,0,0.001569701,2.38E-05,0.814693,0.009334
283800,111480,105255,0.000525037,0,0.003849968,0.000738546,3.43E-17,0,0.001568711,2.38E-05,0.813721302,0.009335
284400,111479,105255,0.000522416,0,0.003855082,0.000740367,3.43E-17,0,0.00156772,2.38E-05,0.812757988,0.009335
285000,111477,105255,0.000519804,0,0.003860217,0.000742188,3.43E-17,0,0.001566745,2.39E-05,0.811816129,0.009335
285600,111475,105255,0.000515167,0,0.003867515,0.00074401,3.43E-17,0,0.001565732,2.39E-05,0.810912126,0.009335
286200,111473,105255,0.000512406,0,0.003872723,0.000745832,3.43E-17,0,0.001564751,2.39E-05,0.810026454,0.009335
286800,111474,105255,0.000509641,0,0.003877953,0.000747655,3.43E-17,0,0.001563774,2.39E-05,0.809159255,0.009335
287400,111472,105255,0.000506979,0,0.003883083,0.000749477,3.43E-17,0,0.001562798,2.40E-05,0.808364228,0.009335
288000,111470,105255,0.000504308,0,0.003888218,0.000751298,3.43E-17,0,0.001561827,2.40E-05,0.807588316,0.009336
288600,111469,105255,0.00050165,0,0.003893326,0.000753118,3.43E-17,0,0.001560855,2.40E-05,0.806834499,0.009336
289200,111467,105255,0.00049902,0,0.003898411,0.000754938,3.43E-17,0,0.001559891,2.41E-05,0.806116366,0.009336
289800,111466,105255,0.000496403,0,0.003903443,0.000756758,3.43E-17,0,0.001558917,2.41E-05,0.805468005,0.009336
290400,111465,105255,0.000493744,0,0.003908494,0.000758577,3.43E-17,0,0.001557957,2.41E-05,0.804908394,0.009336
291000,111463,105255,0.000491135,0,0.003913525,0.000760397,3.43E-17,0,0.001556996,2.42E-05,0.804410387,0.009336
291600,111462,105255,0.000488551,0,0.003918556,0.000762215,3.43E-17,0,0.001556047,2.42E-05,0.803935251,0.009336
292200,111460,105255,0.000485989,0,0.00392355,0.000764033,3.43E-17,0,0.001555092,2.42E-05,0.803506935,0.009337
292800,111459,105255,0.000483382,0,0.003928556,0.00076585,3.43E-17,0,0.001554126,2.43E-05,0.803127974,0.009337
293400,111458,105255,0.000480859,0,0.003933502,0.000767664,3.43E-17,0,0.001553181,2.43E-05,0.802792474,0.009337
294000,111457,105255,0.000478382,0,0.003938404,0.000769479,3.43E-17,0,0.001552237,2.43E-05,0.802450413,0.009337
294600,111455,105255,0.000475891,0,0.003943294,0.000771296,3.43E-17,0,0.001551287,2.44E-05,0.802130653,0.009337
295200,111454,105255,0.000473344,0,0.003948217,0.000773118,3.43E-17,0,0.001550351,2.44E-05,0.801829572,0.009337
295800,111453,105255,0.00047083,0,0.003953103,0.000774907,3.43E-17,0,0.001549416,2.44E-05,0.801534216,0.009337
296400,111451,105255,0.000468276,0,0.003957984,0.000776699,3.43E-17,0,0.00154847,2.45E-05,0.801238159,0.009337
297000,111449,105255,0.000465702,0,0.003962906,0.000778491,3.43E-17,0,0.001547546,2.45E-05,0.800984486,0.009338
297600,111448,105255,0.000463111,0,0.003967809,0.000780283,3.43E-17,0,0.00154661,2.45E-05,0.800813628,0.009338
298200,111446,105255,0.000460592,0,0.00397263,0.000782054,3.43E-17,0,0.001545689,2.46E-05,0.800697634,0.009338
298800,111445,105255,0.000458047,0,0.003977449,0.00078381,3.43E-17,0,0.001544765,2.46E-05,0.800595014,0.009338
299400,111444,105255,0.000455514,0,0.003982238,0.000785566,3.43E-17,0,0.001543844,2.46E-05,0.800490138,0.009338
300000,111443,105255,0.000452988,0,0.003987015,0.00078732,3.43E-17,0,0.001542931,2.47E-05,0.800393438,0.009338
300600,111442,105255,0.000450505,0,0.00399172,0.000789074,3.43E-17,0,0.001542015,2.47E-05,0.800323662,0.009338
301200,111440,105255,0.000448019,0,0.003996432,0.000790826,3.43E-17,0,0.001541109,2.48E-05,0.800315068,0.009339
301800,111439,105255,0.000445501,0,0.004001138,0.000792578,3.43E-17,0,0.001540201,2.48E-05,0.800382559,0.009339
302400,111437,105255,0.000442969,0,0.004005849,0.000794327,3.43E-17,0,0.001539302,2.48E-05,0.800497673,0.009339
303000,111436,105255,0.000440413,0,0.00401058,0.000796075,3.43E-17,0,0.001538402,2.49E-05,0.800666723,0.009339
303600,111434,105255,0.000437834,0,0.004015294,0.000797821,3.43E-17,0,0.001537502,2.49E-05,0.800867154,0.009339
304200,111433,105255,0.000435235,0,0.004020027,0.000799566,3.43E-17,0,0.001536602,2.50E-05,0.801093351,0.009339
304800,111432,105255,0.000432612,0,0.004024789,0.00080131,3.43E-17,0,0.001535719,2.50E-05,0.801397139,0.009339
305400,111430,105255,0.000429968,0,0.004029534,0.000803051,3.43E-17,0,0.001534824,2.50E-05,0.801706577,0.009339
306000,111429,105255,0.000427393,0,0.004034166,0.000804791,3.43E-17,0,0.001533933,2.51E-05,0.802029901,0.00934
306600,111427,105255,0.000424818,0,0.004038805,0.000806529,3.43E-17,0,0.001533053,2.51E-05,0.802355087,0.00934
307200,111426,105255,0.000422311,0,0.004043367,0.000808252,3.43E-17,0,0.001532182,2.52E-05,0.802709877,0.00934
307800,111425,105255,0.000419839,0,0.004047857,0.000809956,3.43E-17,0,0.001531306,2.52E-05,0.803080002,0.00934
308400,111424,105255,0.000417355,0,0.004052351,0.000811658,3.43E-17,0,0.001530433,2.52E-05,0.803499091,0.00934
309000,111422,105255,0.000414851,0,0.004056822,0.000813358,3.43E-17,0,0.00152956,2.53E-05,0.803946483,0.00934
309600,111421,105255,0.000412329,0,0.004061332,0.000815058,3.43E-17,0,0.001528695,2.53E-05,0.804437792,0.00934
310200,111419,105255,0.000409785,0,0.004065825,0.000816754,3.43E-17,0,0.001527826,2.54E-05,0.804930717,0.00934
310800,111418,105255,0.000407293,0,0.004070244,0.000818431,3.43E-17,0,0.001526958,2.54E-05,0.805441614,0.009341
311400,111417,105255,0.000404802,0,0.004074655,0.000820096,3.43E-17,0,0.001526102,2.54E-05,0.80597956,0.009341
312000,111416,105255,0.00040233,0,0.004079042,0.000821747,3.43E-17,0,0.001525245,2.55E-05,0.806552423,0.009341
312600,111414,105255,0.00039984,0,0.00408341,0.000823397,3.43E-17,0,0.001524382,2.55E-05,0.807133184,0.009341
313200,111413,105255,0.000397332,0,0.004087818,0.000825046,3.43E-17,0,0.001523538,2.56E-05,0.807705663,0.009341
313800,111411,105255,0.00039482,0,0.00409218,0.000826686,3.43E-17,0,0.00152268,2.56E-05,0.808312515,0.009341
314400,111410,105255,0.000392398,0,0.004096431,0.000828303,3.43E-17,0,0.001521833,2.56E-05,0.808940917,0.009341
315000,111409,105255,0.000389977,0,0.004100687,0.00082992,3.43E-17,0,0.00152099,2.57E-05,0.809591291,0.009341
315600,111407,105255,0.000387537,0,0.004104926,0.000831536,3.43E-17,0,0.001520148,2.57E-05,0.810232108,0.009342
316200,111406,105255,0.000385146,0,0.004109095,0.000833118,3.43E-17,0,0.001519307,2.58E-05,0.810889345,0.009342
316800,111405,105255,0.000382816,0,0.004113202,0.000834699,3.43E-17,0,0.00151847,2.58E-05,0.811543824,0.009342
317400,111403,105255,0.000380524,0,0.00411723,0.000836277,3.43E-17,0,0.001517633,2.58E-05,0.812211934,0.009342
318000,111402,105255,0.000378253,0,0.004121232,0.000837849,3.43E-17,0,0.001516802,2.59E-05,0.812898326,0.009342
318600,111401,105255,0.000376001,0,0.004125191,0.000839405,3.43E-17,0,0.00151597,2.59E-05,0.813572938,0.009342
319200,111400,105255,0.000373768,0,0.004129129,0.000840939,3.43E-17,0,0.001515144,2.60E-05,0.8142459,0.009342
319800,111399,105255,0.000371575,0,0.004133012,0.000842447,3.43E-17,0,0.001514322,2.60E-05,0.814936849,0.009342
320400,111397,105255,0.000369369,0,0.004136898,0.000843954,3.43E-17,0,0.001513502,2.60E-05,0.815649101,0.009342
321000,111396,105255,0.000367149,0,0.004140768,0.00084546,3.43E-17,0,0.001512676,2.61E-05,0.816371505,0.009343
321600,111395,105255,0.000364917,0,0.004144664,0.000846964,3.43E-17,0,0.001511868,2.61E-05,0.817133687,0.009343
322200,111394,105255,0.000362669,0,0.004148539,0.000848467,3.43E-17,0,0.001511047,2.62E-05,0.817923553,0.009343
322800,111392,105255,0.00036036,0,0.004152442,0.000849969,3.43E-17,0,0.001510228,2.62E-05,0.818714424,0.009343
323400,111391,105255,0.000357939,0,0.00415645,0.000851468,3.43E-17,0,0.001509428,2.63E-05,0.81958452,0.009343
324000,111390,105255,0.00035565,0,0.004160339,0.000852966,3.43E-17,0,0.001508622,2.63E-05,0.820493165,0.009343
324600,111389,105255,0.000353174,0,0.004164358,0.000854461,3.43E-17,0,0.001507823,2.63E-05,0.821390115,0.009343
325200,111388,105255,0.000350715,0,0.004168352,0.000855955,3.43E-17,0,0.001507027,2.64E-05,0.822285954,0.009343
325800,111387,105255,0.000348367,0,0.004172256,0.000857447,3.43E-17,0,0.001506217,2.64E-05,0.823194534,0.009343
326400,111386,105255,0.000346152,0,0.004175996,0.000858937,3.43E-17,0,0.00150542,2.65E-05,0.824117418,0.009344
327000,111385,105255,0.000344074,0,0.004179591,0.000860425,3.43E-17,0,0.001504614,2.65E-05,0.825033281,0.009344
327600,111384,105255,0.000342135,0,0.004183039,0.000861911,3.43E-17,0,0.00150382,2.65E-05,0.825941922,0.009344
328200,111383,105255,0.000340192,0,0.004186462,0.000863394,3.43E-17,0,0.001503026,2.66E-05,0.826867007,0.009344
328800,111382,105255,0.000338249,0,0.004189886,0.000864874,3.43E-17,0,0.001502228,2.66E-05,0.827787895,0.009344
329400,111381,105255,0.000336293,0,0.004193319,0.000866353,3.43E-17,0,0.001501438,2.67E-05,0.828678418,0.009344
330000,111380,105255,0.00033432,0,0.004196733,0.000867832,3.43E-17,0,0.001500641,2.67E-05,0.829556592,0.009344
330600,111378,105255,0.00033239,0,0.004200127,0.000869308,3.43E-17,0,0.001499858,2.68E-05,0.830432315,0.009344
331200,111377,105255,0.000330462,0,0.004203475,0.000870784,3.43E-17,0,0.001499064,2.68E-05,0.831342487,0.009344
331800,111376,105255,0.00032852,0,0.00420686,0.000872258,3.43E-17,0,0.001498278,2.68E-05,0.832242546,0.009345
332400,111375,105255,0.000326564,0,0.004210231,0.000873729,3.43E-17,0,0.00149749,2.69E-05,0.833156226,0.009345
333000,111374,105255,0.000324594,0,0.004213612,0.000875199,3.43E-17,0,0.001496705,2.69E-05,0.834060326,0.009345
333600,111373,105255,0.000322613,0,0.004216991,0.000876665,3.43E-17,0,0.001495923,2.70E-05,0.834937988,0.009345
334200,111372,105255,0.000320615,0,0.004220383,0.000878127,3.43E-17,0,0.001495144,2.70E-05,0.835774676,0.009345
334800,111371,105255,0.000318658,0,0.004223718,0.000879557,3.43E-17,0,0.001494368,2.70E-05,0.83657422,0.009345
335400,111370,105255,0.000316686,0,0.004227037,0.000880982,3.43E-17,0,0.001493585,2.71E-05,0.837361303,0.009345
336000,111370,105255,0.000314693,0,0.004230404,0.000882407,3.43E-17,0,0.001492817,2.71E-05,0.8381479,0.009345
336600,111369,105255,0.000312685,0,0.00423375,0.00088383,3.43E-17,0,0.001492041,2.72E-05,0.838914106,0.009345
337200,111367,105255,0.00031066,0,0.004237115,0.000885249,3.43E-17,0,0.001491269,2.72E-05,0.839650639,0.009345
337800,111366,105255,0.000308618,0,0.004240491,0.000886667,3.43E-17,0,0.0014905,2.73E-05,0.840346769,0.009346
338400,111365,105255,0.000306556,0,0.004243856,0.000888082,3.43E-17,0,0.001489725,2.73E-05,0.841050933,0.009346
339000,111364,105255,0.000304466,0,0.004247276,0.000889495,3.43E-17,0,0.001488966,2.73E-05,0.841767003,0.009346
339600,111362,105255,0.000302376,0,0.004250663,0.000890904,3.43E-17,0,0.001488197,2.74E-05,0.842463036,0.009346
340200,111361,105255,0.000300357,0,0.004253977,0.000892311,3.43E-17,0,0.001487435,2.74E-05,0.843132888,0.009346
340800,111360,105255,0.000298372,0,0.004257226,0.000893714,3.43E-17,0,0.001486668,2.75E-05,0.843781527,0.009346
341400,111358,105255,0.000296378,0,0.004260501,0.000895115,3.43E-17,0,0.001485913,2.75E-05,0.844393648,0.009346
342000,111357,105255,0.000294354,0,0.004263779,0.000896512,3.43E-17,0,0.001485154,2.75E-05,0.844991013,0.009346
342600,111356,105255,0.000292315,0,0.004267069,0.000897906,3.43E-17,0,0.001484397,2.76E-05,0.84556538,0.009346
343200,111354,105255,0.000290275,0,0.004270358,0.000899303,3.43E-17,0,0.001483642,2.76E-05,0.846099554,0.009346
343800,111353,105255,0.000288192,0,0.004273689,0.000900701,3.43E-17,0,0.001482893,2.77E-05,0.846606815,0.009347
344400,111351,105255,0.000286067,0,0.004277042,0.0009021,3.43E-17,0,0.001482143,2.77E-05,0.847137315,0.009347
345000,111350,105255,0.000283948,0,0.004280385,0.000903497,3.43E-17,0,0.001481393,2.77E-05,0.847700568,0.009347
345600,111349,105255,0.00028186,0,0.004283698,0.000904891,3.43E-17,0,0.001480646,2.78E-05,0.848243831,0.009347
346200,111349,105255,0.000279788,0,0.004286968,0.000906269,3.43E-17,0,0.001479898,2.78E-05,0.848787092,0.009347
346800,111347,105255,0.000277765,0,0.004290183,0.000907621,3.43E-17,0,0.001479146,2.79E-05,0.84929823,0.009347
347400,111345,105255,0.000275728,0,0.004293432,0.000908969,3.43E-17,0,0.001478411,2.79E-05,0.849794058,0.009347
348000,111344,105255,0.000273705,0,0.004296616,0.000910315,3.43E-17,0,0.001477665,2.79E-05,0.850320705,0.009347
348600,111342,105255,0.000271723,0,0.004299776,0.000911623,3.43E-17,0,0.001476931,2.80E-05,0.850832097,0.009347
349200,111341,105255,0.00026975,0,0.004302909,0.000912911,3.43E-17,0,0.001476197,2.80E-05,0.851307625,0.009347
349800,111339,105255,0.000267761,0,0.004306054,0.000914197,3.43E-17,0,0.001475465,2.81E-05,0.851752921,0.009348
350400,111337,105255,0.000265755,0,0.004309211,0.00091548,3.43E-17,0,0.001474737,2.81E-05,0.85218454,0.009348
351000,111336,105255,0.00026373,0,0.004312361,0.00091676,3.43E-17,0,0.001474002,2.81E-05,0.852609843,0.009348
351600,111334,105255,0.00026175,0,0.004315479,0.000918037,3.43E-17,0,0.001473279,2.82E-05,0.853056014,0.009348
352200,111333,105255,0.000259791,0,0.004318552,0.000919312,3.43E-17,0,0.001472554,2.82E-05,0.853519579,0.009348
352800,111331,105255,0.000257822,0,0.004321656,0.000920585,3.43E-17,0,0.001471833,2.83E-05,0.853991821,0.009348
353400,111329,105255,0.000255838,0,0.004324739,0.000921854,3.43E-17,0,0.001471112,2.83E-05,0.854489022,0.009348
354000,111327,105255,0.000253836,0,0.004327835,0.000923135,3.43E-17,0,0.001470394,2.83E-05,0.855038297,0.009348
354600,111326,105255,0.000251846,0,0.004330908,0.000924397,3.43E-17,0,0.001469675,2.84E-05,0.855591625,0.009348
355200,111324,105255,0.000249939,0,0.004333912,0.000925603,3.43E-17,0,0.00146897,2.84E-05,0.856174213,0.009348
355800,111321,105255,0.000246783,0,0.004337818,0.000926797,3.43E-17,0,0.001468355,2.84E-05,0.856754551,0.009349
356400,111320,105255,0.000246204,0,0.004339793,0.000927988,3.43E-17,0,0.001467548,2.85E-05,0.857324284,0.009349
357000,111321,105255,0.000246015,0,0.004341475,0.000929176,3.43E-17,0,0.001466709,2.85E-05,0.857896269,0.009349
357600,111320,105255,0.000245597,0,0.004343314,0.00093036,3.43E-17,0,0.001465886,2.86E-05,0.858469403,0.009349
358200,111320,105255,0.000245503,0,0.004344918,0.000931542,3.43E-17,0,0.001465048,2.86E-05,0.859032264,0.009349
358800,111320,105255,0.000245466,0,0.004346472,0.000932723,3.43E-17,0,0.001464202,2.86E-05,0.859556855,0.009349
359400,111320,105255,0.000245396,0,0.004348062,0.000933904,3.43E-17,0,0.001463361,2.87E-05,0.860058518,0.009349
360000,111320,105255,0.000245437,0,0.004349553,0.000935085,3.43E-17,0,0.001462512,2.87E-05,0.860542096,0.009349
360600,111320,105255,0.00024538,0,0.00435113,0.000936263,3.43E-17,0,0.001461664,2.88E-05,0.861018815,0.009349
361200,111320,105255,0.000245427,0,0.004352615,0.000937438,3.43E-17,0,0.001460815,2.88E-05,0.861463995,0.009349
361800,111320,105255,0.000245375,0,0.004354184,0.00093861,3.43E-17,0,0.001459973,2.88E-05,0.861870226,0.009349
362400,111320,105255,0.000245423,0,0.004355661,0.000939779,3.43E-17,0,0.001459125,2.89E-05,0.862275196,0.00935
363000,111320,105255,0.000245423,0,0.004357189,0.000940944,3.43E-17,0,0.001458279,2.89E-05,0.862657868,0.00935
363600,111320,105255,0.000245373,0,0.004358741,0.000942104,3.43E-17,0,0.001457438,2.89E-05,0.86300227,0.00935
364200,111320,105255,0.000245421,0,0.004360244,0.000943262,3.43E-17,0,0.001456601,2.90E-05,0.86331846,0.00935
364800,111320,105255,0.000245373,0,0.004361794,0.000944415,3.43E-17,0,0.001455761,2.90E-05,0.863634227,0.00935
365400,111320,105255,0.000245422,0,0.004363282,0.000945564,3.43E-17,0,0.001454918,2.90E-05,0.863957627,0.00935
366000,111320,105255,0.000245372,0,0.004364831,0.000946709,3.43E-17,0,0.001454079,2.91E-05,0.864270157,0.00935
366600,111320,105255,0.000245422,0,0.004366318,0.000947851,3.43E-17,0,0.001453243,2.91E-05,0.864561668,0.00935
367200,111320,105255,0.000245424,0,0.004367828,0.000948988,3.43E-17,0,0.0014524,2.92E-05,0.864840771,0.00935
367800,111320,105255,0.000245375,0,0.004369396,0.00095012,3.43E-17,0,0.001451572,2.92E-05,0.865090601,0.00935
368400,111320,105255,0.000245424,0,0.004370874,0.00095125,3.43E-17,0,0.001450731,2.92E-05,0.865288483,0.00935
369000,111320,105255,0.000245373,0,0.004372441,0.000952374,3.43E-17,0,0.001449904,2.93E-05,0.865450719,0.009351
369600,111320,105255,0.000245423,0,0.004373918,0.000953495,3.43E-17,0,0.00144907,2.93E-05,0.865592171,0.009351
370200,111320,105255,0.000245376,0,0.004375475,0.000954611,3.43E-17,0,0.001448237,2.93E-05,0.865711475,0.009351
370800,111320,105255,0.000245424,0,0.00437695,0.000955723,3.43E-17,0,0.001447404,2.94E-05,0.865870096,0.009351
371400,111320,105255,0.000245427,0,0.004378448,0.000956831,3.43E-17,0,0.001446564,2.94E-05,0.866070081,0.009351
372000,111320,105255,0.000245378,0,0.004380031,0.000957934,3.43E-17,0,0.001445748,2.94E-05,0.866297416,0.009351
372600,111320,105255,0.000245427,0,0.004381498,0.000959033,3.43E-17,0,0.00144491,2.95E-05,0.866510682,0.009351
373200,111320,105255,0.000245377,0,0.004383053,0.000960127,3.43E-17,0,0.001444086,2.95E-05,0.866736335,0.009351
373800,111320,105255,0.000245427,0,0.004384539,0.000961218,3.43E-17,0,0.001443259,2.95E-05,0.866976652,0.009351
374400,111320,105255,0.000245378,0,0.004386086,0.000962303,3.43E-17,0,0.001442435,2.96E-05,0.867201281,0.009351
375000,111320,105255,0.000245428,0,0.004387576,0.000963385,3.43E-17,0,0.001441614,2.96E-05,0.86737555,0.009351
375600,111320,105255,0.000245431,0,0.004389088,0.000964462,3.43E-17,0,0.001440786,2.96E-05,0.867502233,0.009352
376200,111320,105255,0.000245382,0,0.004390654,0.000965535,3.43E-17,0,0.001439972,2.97E-05,0.867601334,0.009352
376800,111320,105255,0.000245431,0,0.004392109,0.000966603,3.43E-17,0,0.001439138,2.97E-05,0.867695986,0.009352
377400,111320,105255,0.00024538,0,0.00439368,0.000967666,3.43E-17,0,0.001438326,2.97E-05,0.867779775,0.009352
378000,111320,105255,0.000245431,0,0.004395154,0.000968725,3.43E-17,0,0.001437501,2.98E-05,0.867840359,0.009352
378600,111320,105255,0.000245382,0,0.004396717,0.000969779,3.43E-17,0,0.001436689,2.98E-05,0.867852105,0.009352
379200,111320,105255,0.000245432,0,0.004398195,0.000970828,3.43E-17,0,0.001435866,2.98E-05,0.867931208,0.009352
379800,111320,105255,0.000245435,0,0.004399718,0.000971873,3.43E-17,0,0.00143505,2.99E-05,0.868019841,0.009352
380400,111320,105255,0.000245386,0,0.004401278,0.000972912,3.43E-17,0,0.001434239,2.99E-05,0.868108212,0.009352
381000,111320,105255,0.000245435,0,0.004402748,0.000973948,3.43E-17,0,0.001433417,2.99E-05,0.868157752,0.009352
381600,111320,105255,0.000245385,0,0.004404328,0.000974977,3.43E-17,0,0.001432616,3.00E-05,0.868191449,0.009352
382200,111320,105255,0.000245436,0,0.004405791,0.000976003,3.43E-17,0,0.001431794,3.00E-05,0.868204786,0.009353
382800,111320,105255,0.000245386,0,0.004407369,0.000977023,3.43E-17,0,0.001430995,3.00E-05,0.868194241,0.009353
383400,111320,105255,0.000245437,0,0.00440883,0.000978038,3.43E-17,0,0.001430174,3.01E-05,0.868185952,0.009353
384000,111320,105255,0.00024544,0,0.004410369,0.000979049,3.43E-17,0,0.00142937,3.01E-05,0.868155136,0.009353
384600,111320,105255,0.000245391,0,0.004411916,0.000980054,3.43E-17,0,0.001428562,3.01E-05,0.868094012,0.009353
385200,111320,105255,0.00024544,0,0.004413398,0.000981055,3.43E-17,0,0.001427751,3.02E-05,0.868009885,0.009353
385800,111320,105255,0.000245392,0,0.004414966,0.00098205,3.43E-17,0,0.001426953,3.02E-05,0.867887225,0.009353
386400,111320,105255,0.000245441,0,0.004416444,0.00098304,3.43E-17,0,0.001426144,3.02E-05,0.867710447,0.009353
387000,111320,105255,0.000245391,0,0.004418012,0.000984025,3.43E-17,0,0.001425341,3.03E-05,0.867486778,0.009353
387600,111320,105255,0.000245443,0,0.004419509,0.000985005,3.43E-17,0,0.001424546,3.03E-05,0.867213014,0.009353
388200,111320,105255,0.000245445,0,0.004421009,0.000985981,3.43E-17,0,0.001423736,3.03E-05,0.866890803,0.009353
388800,111320,105255,0.000245394,0,0.004422595,0.00098695,3.43E-17,0,0.001422949,3.03E-05,0.866574504,0.009353
389400,111320,105255,0.000245445,0,0.004424064,0.000987915,3.43E-17,0,0.001422141,3.04E-05,0.866218652,0.009354
390000,111320,105255,0.000245396,0,0.004425648,0.000988875,3.43E-17,0,0.001421349,3.04E-05,0.865827708,0.009354
390600,111320,105255,0.000245446,0,0.004427109,0.00098983,3.43E-17,0,0.001420548,3.04E-05,0.865383412,0.009354
391200,111320,105255,0.000245397,0,0.004428686,0.000990778,3.43E-17,0,0.001419756,3.05E-05,0.864876173,0.009354
391800,111320,105255,0.000245447,0,0.004430173,0.000991722,3.43E-17,0,0.001418959,3.05E-05,0.864315478,0.009354
392400,111320,105255,0.00024545,0,0.004431688,0.000992661,3.43E-17,0,0.001418166,3.05E-05,0.863710105,0.009354
393000,111320,105255,0.0002454,0,0.004433258,0.000993594,3.43E-17,0,0.001417376,3.06E-05,0.863108139,0.009354
393600,111320,105255,0.00024545,0,0.004434742,0.000994522,3.43E-17,0,0.001416579,3.06E-05,0.862572343,0.009354
394200,111320,105255,0.000245403,0,0.004436308,0.000995444,3.43E-17,0,0.001415796,3.06E-05,0.862037098,0.009354
394800,111320,105255,0.000245452,0,0.004437786,0.000996361,3.43E-17,0,0.001415,3.06E-05,0.861586075,0.009354
395400,111320,105255,0.000245404,0,0.004439378,0.000997272,3.43E-17,0,0.00141422,3.07E-05,0.861155261,0.009354
396000,111320,105255,0.000245453,0,0.004440849,0.000998178,3.43E-17,0,0.001413431,3.07E-05,0.860751241,0.009354
396600,111320,105255,0.000245455,0,0.004442381,0.000999079,3.43E-17,0,0.001412644,3.07E-05,0.860357232,0.009355
397200,111320,105255,0.000245407,0,0.004443937,0.000999974,3.43E-17,0,0.001411856,3.07E-05,0.859985479,0.009355
397800,111320,105255,0.000245456,0,0.004445433,0.00100086,3.43E-17,0,0.001411077,3.08E-05,0.859627546,0.009355
398400,111320,105255,0.000245406,0,0.004446989,0.00100175,3.43E-17,0,0.001410291,3.08E-05,0.859294737,0.009355
399000,111320,105255,0.000245458,0,0.004448475,0.00100263,3.43E-17,0,0.001409506,3.08E-05,0.858995311,0.009355
399600,111320,105255,0.000245408,0,0.004450051,0.0010035,3.43E-17,0,0.001408735,3.09E-05,0.858656717,0.009355
400200,111320,105255,0.000245459,0,0.004451543,0.00100437,3.43E-17,0,0.001407951,3.09E-05,0.85827807,0.009355
400800,111320,105255,0.000245462,0,0.004453053,0.00100523,3.43E-17,0,0.001407167,3.09E-05,0.857890737,0.009355
401400,111320,105255,0.000245411,0,0.004454626,0.00100609,3.43E-17,0,0.001406396,3.09E-05,0.857502116,0.009355
